,Area,Production,Rainfall,Season,Temperature,Crop
32161,33954.0,5137.0,147.312,Kharif,27.26566666666666,Sesamum
75494,40.0,179.0,204.623,Kharif,28.561,Maize
83046,242.0,65.0,56.206,Rabi,24.23825,Rapeseed &Mustard
101912,693.0,215.5,210.825,Kharif,27.38333333333334,Maize
52169,555.0,113.0,136.5543333333333,Kharif,28.23966666666667,Sesamum
21452,9540.0,17522.0,140.8803333333333,Kharif,27.63133333333333,Arhar/Tur
23703,11006.0,2630.0,33.286,Rabi,23.1355,Groundnut
21835,1951.0,476.0,3.72825,Winter,22.85675,Urad
9206,24828.0,69394.0,66.62849999999999,Rabi,23.9995,Groundnut
79080,98.0,38.0,164.05633333333333,Kharif,25.53366666666667,Sesamum
56481,63.0,32.0,144.1843333333333,Kharif,27.46266666666667,Groundnut
84818,55180.0,38245.0,44.325,Rabi,23.96325,Gram
31962,9075.0,12021.0,86.11999999999998,Autumn,23.31725,Rice
41374,39.0,31.0,125.8866666666667,Kharif,28.268666666666668,Jowar
80817,21100.0,514900.0,52.22688913050935,Whole Year,29.17368528455902,Potato
100204,1440.0,1525.0,16.40925,Rabi,23.97725,Jowar
37172,3281.0,8938.0,266.382,Summer,27.91825,Rice
63189,194.0,102.0,231.65133333333333,Kharif,27.39166666666667,Moong(Green Gram)
85884,98.0,118.6,261.95975,Summer,28.72125,Rice
93569,414.0,1110.0,267.6495138888889,Whole Year,23.58177777777778,Onion
34581,389.0,70.0,32.91275,Rabi,22.8515,Rapeseed &Mustard
85410,1.0,1.0,95.09442361111113,Whole Year,27.65723611111111,Dry chillies
105267,34.0,34.0,195.9153333333333,Kharif,26.57833333333333,Groundnut
81384,274.0,342.0,89.40899999999998,Kharif,27.69233333333333,Arhar/Tur
9736,195.0,159.0,166.7543333333333,Kharif,27.756,Urad
10642,177.0,2061.0,212.351,Summer,30.28425,Onion
95069,456.0,327.0,13.164000000000001,Rabi,24.206999999999997,Gram
86429,43100.0,41200.0,221.96433333333331,Kharif,27.08633333333333,Jowar
104561,70.0,14.4,200.99575,Summer,28.49975,Moong(Green Gram)
19323,118.0,40.0,97.206,Kharif,28.37933333333334,Moong(Green Gram)
4838,922.0,311.0,127.30799999999999,Kharif,26.57833333333333,Moong(Green Gram)
1220,571.0,952.0,199.61566666666667,Kharif,27.00066666666666,Maize
59211,113200.0,78400.0,123.84966666666668,Kharif,26.79066666666666,Arhar/Tur
65827,23.0,16.0,127.8793333333333,Kharif,26.83566666666666,Arhar/Tur
61455,174.0,3930.0,103.031406258141,Whole Year,28.65741252601851,Onion
20433,61.0,77012.30591908224,156.28266666666667,Kharif,27.845,Sesamum
1133,676.0,4833.0,190.2962973418224,Whole Year,22.381539339402103,Potato
74708,939.0,1506.0,184.19099999999997,Kharif,25.849,Rice
74909,15600.0,7100.0,86.85066666666668,Kharif,26.38866666666667,Urad
15958,76357.0,148170.0,343.38866666666667,Kharif,27.575,Rice
91203,7067.0,97235.0,213.13026162229943,Whole Year,25.56009789737655,Potato
51251,22.0,7.0,156.82399999999996,Kharif,29.37566666666666,Sesamum
83518,9637.0,13357.0,114.1816666666667,Kharif,27.17733333333333,Dry chillies
54681,32.0,13.0,158.76166666666668,Kharif,27.164,Moong(Green Gram)
52399,26.0,15.0,189.66975,Summer,30.46925,Moong(Green Gram)
76614,161.0,12403.0,12.612,Winter,23.37125,Sugarcane
29917,342.0,1618.0,194.68084750187612,Whole Year,26.584278842260236,Onion
50497,3900.0,3400.0,28.29433333333333,Kharif,28.19400000000001,Urad
67129,107884.0,85898.0,216.06133333333332,Kharif,26.785999999999998,Rice
55519,11000.0,720000.0,65.27600340624733,Whole Year,26.97597850959684,Sugarcane
48847,1874.0,1456.0,48.831,Rabi,20.40025,Rapeseed &Mustard
24563,2174.0,377.0,9.375,Rabi,20.13075,Rapeseed &Mustard
78411,9055.0,1042004.0,184.5344608794199,Whole Year,28.501376581752854,Sugarcane
21633,8930.0,9543.0,199.5293333333333,Kharif,26.86033333333334,Maize
24178,4885.0,8572.0,8.3225,Rabi,20.1745,Rapeseed &Mustard
18776,1216.0,16915.0,69.72102720633096,Whole Year,28.41172316318783,Onion
15499,23.0,21.0,20.24975,Rabi,19.11475,Gram
83782,2134.0,1910.0,32.939,Rabi,20.171,Gram
20249,240.0,7594.0,236.5263232111972,Whole Year,25.241449084881,Sugarcane
32328,890.0,1112.0,313.7576666666667,Kharif,19.413,Maize
52414,884.0,224.0,165.23233333333332,Kharif,26.43233333333333,Sesamum
66560,2000.0,2000.0,14.607999999999999,Rabi,18.893,Rapeseed &Mustard
65134,1224.0,7705.0,74.0415,Rabi,21.649,Maize
34486,70628.0,99701.0,3.14175,Rabi,20.2835,Wheat
103616,40.0,36.0,52.69125,Rabi,23.08975,Gram
10821,30310.0,9820.0,138.1236666666667,Kharif,29.189,Urad
69252,9585.0,7041.0,31.265,Kharif,27.51533333333333,Urad
50992,625.0,274.0,199.7406666666666,Kharif,28.55666666666667,Jowar
51769,33400.0,39100.0,42.31225,Rabi,24.56625,Wheat
93523,170.0,114.0,212.737,Kharif,28.471,Groundnut
62615,10.0,24.0,15.8165,Rabi,20.2475,Maize
57372,725.0,302.0,231.8415,Summer,30.824,Moong(Green Gram)
90392,27620.0,37250.0,186.08166666666668,Kharif,23.314,Rice
25933,25130.0,57843.0,135.2133333333333,Kharif,24.17833333333333,Maize
13829,44269.0,149020.0,41.10449999999999,Rabi,23.6165,Wheat
38013,42100.0,104709.0,40.914,Winter,19.42475,Rice
93229,2.0,5.0,158.29575,Summer,30.349,Rice
100689,426.0,174.0,88.99700000000001,Kharif,27.81666666666667,Urad
43282,4034.19,3029.68,22.00075,Rabi,17.88225,Rapeseed &Mustard
13894,9563.0,12907.0,192.6185,Summer,28.87925,Maize
23173,381.0,9063.0,55.96550000000001,Rabi,23.19625,Onion
47124,141511.0,560655.0,24.70075,Rabi,23.04875,Wheat
54857,44.0,372.0,92.76845882429376,Whole Year,30.995499921633872,Onion
25491,37702.0,75206.0,20.19575,Rabi,20.51575,Wheat
11769,143.0,260.0,106.5846666666666,Kharif,27.72633333333333,Rice
6450,289.0,20199.7,146.8544429856289,Whole Year,28.86964720842442,Sugarcane
26078,100.0,51.0,88.78575000000002,Rabi,23.65075,Gram
14332,89449.0,66098.0,14.4175,Rabi,20.81025,Wheat
16107,5283.0,5130.0,6.50775,Rabi,19.72625,Rapeseed &Mustard
97559,7371.0,17664.0,246.49875,Summer,28.8095,Maize
92023,364.0,227.0,185.3605,Summer,28.489,Moong(Green Gram)
60809,1133.0,1259.0,180.892,Kharif,28.31633333333333,Arhar/Tur
59556,3400.0,2200.0,247.19566666666668,Kharif,21.363333333333326,Maize
34293,5756.0,3107.0,109.4423677370261,Whole Year,27.13684386656764,Gram
106202,4442.0,1502.0,98.756,Kharif,27.08333333333333,Sesamum
94022,130.0,130.0,32.343,Rabi,0.56325,Wheat
91126,625.0,932.0,3.72675,Rabi,19.83875,Gram
58483,24684.0,12367.0,98.96,Kharif,21.363333333333326,Arhar/Tur
76745,74450.0,35650.0,293.8833333333333,Kharif,26.25166666666667,Rice
51574,136.0,73.0,185.9723728833199,Whole Year,25.88378528991499,Dry chillies
106298,27.0,34.2,228.35325,Summer,27.40525,Maize
11892,7800.0,1800.0,112.6876666666667,Kharif,27.443,Sesamum
16541,3936.0,4072.0,56.13700000000001,Rabi,23.47075,Groundnut
43254,17092.0,6312.0,103.1685,Rabi,18.407,Rapeseed &Mustard
78525,76189.0,151032.0,10.70175,Rabi,19.269000000000002,Rapeseed &Mustard
59552,22.0,16.0,153.95625,Summer,30.24825,Moong(Green Gram)
105766,8128.0,440000.0,27.72366087962963,Whole Year,28.16170543981481,Sugarcane
97032,55.0,38.0,289.328,Kharif,27.40566666666667,Arhar/Tur
17927,7.0,5.0,41.534,Kharif,28.003,Maize
48780,314.0,267.0,5.0415,Rabi,22.67775,Rapeseed &Mustard
98437,28900.0,14800.0,15.04125,Rabi,25.16425,Jowar
95984,728.0,498.0,25.88675,Rabi,20.6825,Rapeseed &Mustard
19804,5372.0,37537.0,104.3728550146283,Whole Year,27.21693250466178,Potato
14083,42.0,11.0,49.94766666666667,Kharif,28.398000000000003,Moong(Green Gram)
41133,826.0,2205.0,16.0955,Rabi,20.83175,Maize
93059,3845.0,4055.0,65.62766666666667,Kharif,28.919,Arhar/Tur
49900,145917.0,491594.0,40.08175,Rabi,24.43475,Rice
32465,270.0,12919.0,42.35162507635674,Whole Year,26.21026088686343,Sugarcane
103562,271.0,163.0,383.24933333333337,Kharif,26.35333333333334,Arhar/Tur
762,44.0,492.0,294.8125,Summer,30.28975,Onion
2311,100.0,200.0,204.7233333333334,Kharif,27.072,Groundnut
104769,223.0,150.0,161.37266666666667,Kharif,28.787,Urad
43845,715.0,509.0,273.2676666666667,Kharif,28.02866666666667,Urad
28424,136902.0,471001.0,71.896,Kharif,28.09833333333333,Rice
33911,15158.0,13372.0,27.822,Rabi,21.078000000000007,Rapeseed &Mustard
86993,22514.0,8015.0,178.81125,Summer,29.07625,Moong(Green Gram)
101893,355.0,17249.0,240.6891664052775,Whole Year,28.795588543711123,Sugarcane
3471,2195.0,51703.0,16.413,Rabi,24.026999999999997,Onion
50172,107.0,0.0,84.75833333333334,Kharif,28.28866666666667,Maize
6732,128.0,35.0,90.36551873697262,Whole Year,31.31449586356672,Dry chillies
15422,119005.0,1083.0,100.1306666666667,Kharif,28.238000000000003,Moong(Green Gram)
7739,59519.0,105020.0,115.4823333333333,Kharif,24.03366666666667,Maize
59710,1424.0,604.0,155.075,Kharif,26.04333333333333,Arhar/Tur
91699,67638.0,67085.0,7.984000000000001,Winter,19.31625,Rice
4561,1982.0,533.0,154.99266666666668,Kharif,27.65166666666667,Sesamum
65136,2282.0,1507.0,85.84625000000003,Rabi,24.291,Gram
11691,104.0,60.0,118.21700000000001,Summer,29.052,Moong(Green Gram)
104256,19.0,2306.0,161.3345789518704,Whole Year,25.27342638747389,Sugarcane
90267,31500.0,49900.0,17.802,Rabi,23.55,Wheat
2801,7754.0,22378.0,22.9235,Rabi,22.355999999999998,Maize
45809,46600.0,40900.0,75.065,Kharif,27.35566666666667,Jowar
71718,181767.0,113619.0,53.10125,Rabi,24.781,Jowar
12370,420.0,610.0,307.47433333333333,Kharif,23.91566666666666,Arhar/Tur
62311,315.0,235.0,249.0616666666666,Kharif,27.57533333333333,Sesamum
87238,678.0,1662.0,21.94275,Rabi,20.96525,Maize
37884,81.0,119.0,204.66366666666667,Kharif,27.603,Arhar/Tur
66092,6922.0,8923.0,210.13966666666667,Kharif,23.41233333333334,Maize
692,27400.0,21700.0,148.52,Kharif,26.90666666666667,Rice
90663,489.0,591.7,210.49375,Summer,27.77625,Rice
62492,5577.0,8977.0,256.0826666666666,Kharif,28.54433333333333,Maize
92345,93502.0,325667.0,14.96375,Rabi,19.2345,Wheat
20690,2919.0,861.0,114.1686666666667,Kharif,28.859,Sesamum
70464,9960.0,18240.0,177.372,Kharif,22.07166666666667,Maize
37539,833.0,252.4,6.103499999999999,Winter,22.30125,Rapeseed &Mustard
85850,9257.0,414084.0,164.78166666666667,Kharif,27.88133333333333,Sugarcane
35873,6130.0,205987.0,371.5480257567691,Whole Year,22.21611910964384,Sugarcane
7686,82189.0,181587.0,22.0075,Rabi,20.33975,Wheat
12472,3132.0,1792.0,193.72933333333333,Kharif,25.67533333333333,Urad
62209,9610.0,28426.0,141.85233333333332,Kharif,28.79,Dry chillies
62181,210.0,697.0,238.54066666666668,Kharif,26.52766666666666,Maize
242,2156.0,19844.0,99.5050335648148,Whole Year,27.298256365740727,Onion
51117,46.0,50.0,198.7183333333334,Kharif,29.10766666666666,Jowar
73472,46500.0,26900.0,130.279,Kharif,26.47466666666666,Arhar/Tur
96778,1352.0,465.0,289.383,Kharif,24.038,Arhar/Tur
97197,91.0,78.0,41.2305,Rabi,20.2275,Gram
64393,577.0,597.0,62.72266666666666,Kharif,26.948,Jowar
52468,1420.0,1000.0,30.66425,Rabi,18.019000000000002,Rapeseed &Mustard
100099,14726.0,663907.0,86.94048755787037,Whole Year,28.584059027777766,Sugarcane
105518,3001.0,1111.0,18.68175,Rabi,20.53675,Rapeseed &Mustard
93758,400.0,8600.0,66.92919039351852,Whole Year,23.5585769675926,Potato
80996,7175.0,36163.0,120.221,Kharif,28.38033333333334,Maize
203,1300.0,1300.0,37.92766666666667,Kharif,29.322,Groundnut
100059,146.0,80.0,188.57647459983886,Whole Year,25.70042347897988,Dry chillies
36045,15642.0,11162.0,111.594,Kharif,28.08333333333333,Arhar/Tur
8177,1065.0,2314.0,150.726,Autumn,27.0405,Rice
96272,2.0,1.0,87.887,Kharif,28.50633333333333,Moong(Green Gram)
105423,90412.0,172158.0,18.776,Rabi,20.13625,Wheat
87757,200.0,60.0,39.3665,Rabi,23.62075,Rapeseed &Mustard
24895,75.0,172.0,52.06949999999999,Rabi,20.47125,Maize
86081,15.0,3.0,0.16775,Winter,21.846999999999998,Rapeseed &Mustard
88148,234.0,186.0,467.47675,Summer,25.003,Dry chillies
28321,33700.0,58900.0,140.757,Kharif,22.491999999999997,Rice
18823,169.0,187.0,4.602,Rabi,20.163,Gram
2875,310.0,411.0,54.19433333333333,Kharif,28.82933333333333,Jowar
36476,2251.0,2782.0,17.78575,Rabi,21.0415,Wheat
6077,261.0,1958.0,189.94933333333333,Kharif,28.369,Maize
76921,500.0,300.0,99.84825,Summer,28.994,Moong(Green Gram)
60968,2000.0,3000.0,229.3495,Summer,28.62725,Rice
97997,836.0,729.0,143.83333333333331,Kharif,26.35,Arhar/Tur
95612,17.0,24.0,160.79399999999995,Kharif,27.49933333333334,Maize
56570,7.0,2.0,143.165,Kharif,27.85433333333333,Moong(Green Gram)
85012,102100.0,110300.0,91.87799999999999,Kharif,29.23066666666667,Maize
84630,43986.0,36551.0,140.713,Kharif,26.05766666666667,Rice
60091,114.0,196.0,39.31800000000001,Rabi,22.4515,Wheat
75377,18.0,11.0,66.24963285968582,Whole Year,28.3209801059795,Dry chillies
56080,555.0,505.0,13.114,Rabi,22.0825,Rapeseed &Mustard
6470,414.0,341.0,151.19466666666668,Kharif,27.95,Dry chillies
37137,4610.0,9080.0,286.9356666666667,Kharif,24.03866666666667,Maize
49802,165.0,98.0,36.793,Rabi,22.93825,Moong(Green Gram)
20415,4684.0,2468.0,232.64375,Summer,29.1115,Sesamum
59194,1.0,1.2,19.41175,Winter,22.7685,Maize
31409,10891.0,14104.0,128.50225,Autumn,21.34725,Rice
70060,8.0,5.0,191.9895,Summer,30.80075,Urad
50003,12765.0,21505.0,75.515,Kharif,28.874000000000002,Maize
17339,4922.0,4656.0,22.76875,Rabi,21.454,Gram
36999,36.0,2412.0,62.96468599128874,Whole Year,29.116676559511124,Sugarcane
77412,4309.88,5891.61,21.65225,Rabi,19.500999999999998,Wheat
87062,60.0,188.0,18.08075,Rabi,20.558000000000003,Maize
97263,16.0,3.0,204.94966666666664,Kharif,28.115,Sesamum
924,29.0,275.0,113.09386704444272,Whole Year,27.321027114986787,Onion
18488,16629.0,14937.0,247.56900000000002,Kharif,26.03533333333334,Maize
61463,18398.0,18905.0,15.0855,Rabi,18.067,Wheat
46273,1016.0,658.0,17.422,Rabi,22.06425,Rapeseed &Mustard
85052,2589.0,780.8,249.9686666666666,Kharif,28.91,Urad
69596,601.0,676.1,203.27575,Summer,27.261,Groundnut
43409,10054.0,11612.0,1.6269999999999998,Rabi,20.245,Rapeseed &Mustard
101011,3.0,3980.0,56.40675,Autumn,24.375,Maize
51728,213.0,93.0,106.631,Kharif,26.04333333333333,Urad
99630,3781.0,2558.0,159.2565262544774,Whole Year,27.53503000223759,Dry chillies
12321,4.0,5.0,9.026,Rabi,20.21375,Maize
22908,20.0,103.0,84.3,Kharif,28.8,Maize
73189,149.0,396.0,310.4705,Summer,24.405,Rice
36210,5120.0,4690.0,4.66775,Rabi,20.27675,Gram
15186,1500.0,400.0,48.15766666666667,Kharif,27.98566666666666,Urad
16959,173.0,9441.0,104.9619186075424,Whole Year,28.179699637381397,Sugarcane
9360,4479.0,14820.0,107.2593333333333,Kharif,24.33533333333333,Rice
62395,100.0,7000.0,91.30461115397806,Whole Year,29.72768464332026,Sugarcane
26414,160.0,113.0,175.1915,Autumn,25.0145,Sesamum
70063,306.0,20.0,165.9416666666667,Kharif,23.541,Moong(Green Gram)
50782,36400.0,27500.0,25.00625,Rabi,24.43675,Jowar
64595,3474.0,19739.0,111.7743333333333,Kharif,27.904,Maize
49680,2.0,1.0,61.901,Kharif,28.85466666666666,Arhar/Tur
28674,28577.0,17975.0,160.79399999999995,Kharif,27.49933333333334,Moong(Green Gram)
85110,1739.0,5203.0,13.319,Rabi,23.46625,Maize
28069,189.0,115.0,173.8923333333333,Kharif,28.93833333333333,Jowar
46849,1300.0,1599.0,183.7233333333334,Kharif,27.62633333333333,Maize
12517,15634.0,2712.0,205.12400000000002,Kharif,26.622,Moong(Green Gram)
42090,23.0,18.0,17.20675,Winter,20.5725,Moong(Green Gram)
35592,116.0,102.6,232.28633333333332,Kharif,27.12833333333333,Groundnut
35913,24467.0,2292158.0,109.1108533422955,Whole Year,29.776156005493302,Sugarcane
64247,236.0,4970.0,89.03028381902841,Whole Year,28.642128504400894,Onion
28061,546.0,547.0,124.0303333333333,Kharif,27.98133333333334,Groundnut
61416,97077.0,189500.0,123.0023333333333,Kharif,25.71633333333333,Maize
22026,1233.0,28700.0,98.05612559114608,Whole Year,28.578583504010357,Sugarcane
22307,53.0,328.0,22.19775,Rabi,22.34925,Maize
17616,6400.0,12700.0,0.87675,Rabi,24.48425,Wheat
94213,82.0,55.0,103.475,Kharif,27.917666666666666,Arhar/Tur
69764,69.0,97.0,144.99266666666668,Kharif,27.239,Maize
28890,38554.0,138717.0,80.44033333333333,Kharif,27.623,Rice
18631,218.0,56.0,12.51675,Rabi,22.44325,Rapeseed &Mustard
21749,255.0,278.0,148.16299999999995,Kharif,28.20866666666666,Arhar/Tur
34041,800.0,600.0,201.072,Kharif,21.73833333333333,Sesamum
50387,14506.0,12329.0,19.58275,Rabi,20.06025,Gram
104868,6293.0,16081.0,75.97038505783325,Whole Year,29.91485722486545,Groundnut
28318,730.0,600.0,233.67033333333333,Kharif,24.49333333333334,Dry chillies
62706,69.0,779.0,62.1940301311361,Whole Year,27.88638197713421,Onion
13274,1393.0,608.0,254.07525,Summer,29.4255,Moong(Green Gram)
6801,164.0,1863.0,147.99425,Summer,30.388,Onion
83024,335.0,130.0,95.12333333333332,Kharif,27.469,Sesamum
12797,870.0,1040.0,222.3903333333334,Kharif,22.04333333333333,Rice
21522,132262.0,8368481.0,186.80666666666667,Kharif,28.36333333333333,Sugarcane
18796,100.0,1300.0,101.8714020061729,Whole Year,29.621421826774693,Onion
66223,8.0,77012.30591908224,48.16864211626808,Whole Year,27.31578323618805,Sugarcane
50544,4069.0,145790.0,90.07916117576288,Whole Year,29.160663248262548,Sugarcane
45719,752.0,9080.0,94.25442361111112,Whole Year,27.7903125,Onion
86905,2000.0,1000.0,14.042,Rabi,18.79975,Rapeseed &Mustard
41663,4784.0,1789.0,152.75566666666668,Kharif,28.62666666666667,Urad
24611,233.0,2053.2,2.62125,Winter,22.294,Potato
91880,94.0,33.0,182.03799999999998,Summer,28.80625,Urad
22538,2900.0,1100.0,198.77633333333333,Kharif,26.855,Arhar/Tur
104701,1042.0,202.0,7.582000000000002,Winter,22.45075,Sesamum
54379,177.0,3800.0,28.66631828703703,Whole Year,28.09166782407408,Potato
55309,56940.0,59300.0,120.8816666666667,Whole Year,25.09341666666667,Groundnut
54727,35400.0,70100.0,14.65625,Rabi,23.01125,Wheat
24539,3014.0,1722.0,102.352,Kharif,27.98333333333333,Arhar/Tur
48894,4118.0,29659.0,71.0523733603395,Whole Year,28.562446855709876,Potato
82111,697.0,37262.0,147.27100000000004,Kharif,27.86,Sugarcane
43368,209974.0,476720.0,23.666999999999998,Rabi,19.89275,Wheat
44855,1200.0,400.0,41.547,Kharif,30.759,Sesamum
65241,3100.0,6060.0,244.78866666666667,Kharif,23.88266666666667,Maize
53015,264102.0,252831.0,15.1595,Winter,21.45925,Rice
95615,1471.0,736.0,53.16052290702161,Whole Year,29.05650887345679,Dry chillies
10462,345.0,1969.0,7.0052499999999975,Rabi,19.03625,Potato
20090,87.0,11.4,68.07225,Autumn,24.53725,Moong(Green Gram)
40160,307.0,139.0,166.52666666666667,Kharif,27.94133333333333,Urad
99553,50622.0,41502.0,57.0275,Rabi,25.05525,Wheat
50218,289.0,2920.0,18.8405,Rabi,15.770999999999999,Potato
30804,51601.0,98516.0,20.78275,Rabi,20.7475,Wheat
93214,22014.0,52966.0,103.9406666666667,Kharif,27.49366666666667,Maize
69056,2147.0,23896.0,88.35681616157913,Whole Year,27.67893824143621,Potato
46432,13724.0,12659.0,88.98748987629395,Whole Year,30.51406505042277,Dry chillies
45798,31987.0,31693.0,119.1153333333333,Kharif,27.58433333333333,Groundnut
2243,23.0,323.0,246.38675,Summer,23.64,Onion
57048,6225.0,4893.0,129.477,Kharif,28.68733333333333,Jowar
52093,481600.0,224800.0,19.00525,Rabi,24.97025,Jowar
23453,2169.0,111478.0,153.4033333333333,Kharif,28.58833333333333,Sugarcane
98736,1067.0,558.0,270.14325,Summer,30.5475,Moong(Green Gram)
25197,5231.0,48073.0,43.1065,Rabi,21.2485,Maize
27023,79760.0,184301.0,45.25225,Rabi,21.49375,Wheat
37590,253.0,74.0,190.4887884066183,Whole Year,28.76761471514607,Dry chillies
105133,26313.0,54372.0,14.3395,Rabi,18.2035,Wheat
75498,4300.0,4800.0,136.2023333333333,Kharif,28.013,Arhar/Tur
77030,200.0,100.0,98.486,Kharif,23.824,Sesamum
80995,9160.0,16290.0,71.68975,Rabi,21.19575,Maize
4421,27100.0,30200.0,18.65875,Rabi,24.4445,Jowar
90047,319.0,174.0,110.9529519701322,Whole Year,30.385175548300552,Dry chillies
58558,19.0,17.0,125.1426666666667,Kharif,28.80233333333333,Groundnut
78011,5.0,2.0,42.284,Kharif,27.593000000000004,Arhar/Tur
41108,341.0,15350.0,85.92342336998455,Whole Year,28.61401302083334,Sugarcane
25448,5800.0,1600.0,197.9333333333333,Kharif,25.872,Urad
27893,3.0,4.0,314.54,Summer,27.79575,Maize
83704,4400.0,23857.0,214.1259140107804,Whole Year,26.26574036743525,Potato
61798,561.0,240.0,94.11441878619736,Whole Year,29.46404770335534,Dry chillies
60647,17385.0,15300.0,88.87112174669737,Whole Year,27.09639273441065,Rapeseed &Mustard
43872,4600.0,1036.0,92.44533333333334,Kharif,24.01666666666667,Gram
5919,4550.0,271180.0,97.28972122669823,Whole Year,26.613603577206305,Sugarcane
87172,1900.0,1500.0,45.20666666666667,Kharif,31.23466666666667,Arhar/Tur
32520,91000.0,260100.0,2.9189999999999996,Rabi,22.3255,Wheat
24357,928.0,936.0,61.04475,Rabi,23.47925,Urad
64169,107.0,162.0,188.1163333333334,Kharif,26.88,Maize
8127,1.0,77012.30591908224,293.28025,Summer,27.322,Sesamum
80069,3672.0,1226.0,78.97433333333333,Kharif,28.31233333333333,Moong(Green Gram)
12240,2850.0,8160.0,573.98325,Summer,23.736,Maize
81688,386.0,260.0,116.2653333333333,Kharif,28.83066666666667,Urad
51395,184790.0,380296.0,9.5325,Rabi,20.77825,Wheat
24586,1813.0,542.0,156.3936666666667,Kharif,27.57633333333333,Sesamum
43019,100.0,100.0,30.82133333333333,Kharif,29.015,Groundnut
12698,2615.0,10000.0,177.59599999999998,Kharif,27.94366666666666,Maize
62828,37501.0,43989.0,69.8415,Rabi,23.15975,Wheat
87719,115.0,65.0,186.49366666666668,Kharif,27.07866666666666,Moong(Green Gram)
65731,1500.0,41200.0,163.40275,Summer,28.14575,Onion
94068,18828.0,25292.0,54.34699999999999,Rabi,23.43425,Wheat
47684,4500.0,6900.0,75.45675,Rabi,25.34625,Groundnut
5655,26826.0,2140715.0,68.82952372685186,Whole Year,30.22499479166666,Sugarcane
54249,1663.0,1281.0,98.455,Kharif,29.22,Arhar/Tur
10028,1151.0,18800.0,105.2883514643165,Whole Year,27.626540765578536,Onion
62196,8444.0,5257.0,67.32466666666666,Kharif,27.05233333333333,Rice
54405,7992.0,496.0,144.1293333333333,Kharif,26.88266666666667,Sesamum
83323,35900.0,17900.0,55.44033333333334,Kharif,27.265,Groundnut
52892,34100.0,54800.0,22.12425,Rabi,23.53975,Wheat
67956,4717.0,1536.0,184.16933333333336,Kharif,26.986666666666668,Urad
21223,2298.0,499.0,87.96133333333334,Kharif,26.45266666666667,Sesamum
46999,310959.0,299182.0,138.9293333333333,Kharif,26.046999999999997,Rice
87814,40268.0,85120.0,116.5551666666667,Whole Year,28.37891666666667,Groundnut
90532,5745.0,71913.0,73.48047974537036,Whole Year,28.906032407407412,Potato
40305,713.0,1351.0,41.15125,Rabi,24.303,Dry chillies
104198,722.0,297.0,196.95075,Summer,30.28725,Moong(Green Gram)
77749,11309.0,5010.0,107.25675,Autumn,23.7935,Rice
218,504.0,201.0,170.30433333333332,Kharif,28.14733333333334,Moong(Green Gram)
13977,578.0,315.0,93.04475,Rabi,24.64075,Urad
41446,7.0,5.0,121.6013333333333,Kharif,27.99566666666666,Arhar/Tur
2768,85.0,71.0,45.6325,Rabi,24.2305,Urad
21861,26921.0,51850.0,137.9456666666667,Kharif,28.44466666666667,Maize
53637,11020.0,3610.0,254.0716666666667,Kharif,26.44733333333333,Urad
82039,2463.0,2679.0,123.5496666666667,Kharif,28.568,Arhar/Tur
25059,66.0,100.0,49.36333333333334,Kharif,28.97033333333333,Arhar/Tur
6910,3093.0,1740.0,211.47833333333332,Kharif,24.94666666666667,Moong(Green Gram)
59451,88.0,65.0,195.20633333333333,Kharif,27.228,Moong(Green Gram)
73216,1400.0,400.0,0.87675,Rabi,24.48425,Gram
16678,61130.0,46401.0,42.85075000000001,Rabi,24.19400000000001,Gram
50004,12.0,19.6,6.60475,Winter,21.778000000000002,Maize
65910,406.0,6300.0,65.4448884066358,Whole Year,27.82022545331789,Onion
84480,17.0,5.8,222.213,Summer,26.651,Urad
102111,5.0,2.0,17.0085,Rabi,23.026999999999997,Rapeseed &Mustard
61152,221.0,243.0,27.84475,Rabi,24.9065,Dry chillies
101200,5.0,4.0,59.92099999999999,Kharif,29.63433333333333,Jowar
74219,8941.0,201950.0,60.348861557195214,Whole Year,27.58459506012088,Potato
58644,12239.0,23512.0,228.6743333333334,Kharif,24.01933333333334,Rice
63582,218374.0,756666.0,5.59875,Rabi,20.2925,Wheat
51789,245.0,1139.0,248.1514621732735,Whole Year,25.764255078352534,Onion
57074,1530.0,1941.0,170.7156666666667,Kharif,25.837,Jowar
55342,1655.0,4394.0,89.556,Autumn,24.34075,Maize
29127,12361.0,11001.0,216.2096666666667,Kharif,27.48066666666667,Urad
10531,5.0,2.0,154.75075,Rabi,20.28475,Gram
8660,9258.0,2910.0,137.5976666666666,Kharif,27.234,Urad
71295,2000.0,2800.0,3.139,Rabi,20.1,Rapeseed &Mustard
74249,85800.0,48800.0,109.7766666666667,Kharif,28.123,Arhar/Tur
105440,138.0,20.4,5.8085,Winter,21.4125,Moong(Green Gram)
55547,50000.0,194000.0,138.1926666666667,Kharif,28.354,Rice
74143,208.0,213.0,19.97825,Rabi,22.87125,Rapeseed &Mustard
101743,1065.0,889.0,135.1173333333333,Kharif,26.461,Jowar
13046,179.0,200.0,49.92933333333333,Kharif,29.27566666666667,Groundnut
7847,157.0,1620.0,9.16475,Rabi,20.137999999999998,Onion
48306,5058.0,880.0,82.96358559571532,Whole Year,27.24751041420702,Sesamum
27563,25037.0,41815.0,84.05625,Autumn,24.76825,Rice
83957,1000.0,2000.0,253.638,Summer,29.0025,Rice
